client_id	path	sentence	age	gender	accents	duration
1098a	common_voice_en_25018108.mp3	The upgraded version featured some extra hardware extensions and came in a blue casing.	adult	male_masculine		10.08
1098a	common_voice_en_25018118.mp3	These clubs organize inter-school workshops and symposia annually for students, teachers and parents.	adult	male_masculine		9.396
1101a	common_voice_en_678749.mp3	Everybody wait a minute.	adult	male_masculine	United States English	2.184
1101a	common_voice_en_678752.mp3	Queuing is something the British excel at.	adult	male_masculine	United States English	4.296
1102a	common_voice_en_17395843.mp3	Can I have some of your tasty beverage?	adult	male_masculine	Australian English	4.536
1102a	common_voice_en_17395846.mp3	Very well, she said.	adult	male_masculine	Australian English	2.616
1103a	common_voice_en_20526312.mp3	Mark manages to escape, and Clifford then shoots himself.	adult	male_masculine		7.104
1103a	common_voice_en_20526314.mp3	A well known application of the inductive measuring principle is the Inductosyn.	adult	male_masculine		6.144
1104a	common_voice_en_24142666.mp3	This will create a common currency for much of West Africa.	adult	male_masculine		6.156
1104a	common_voice_en_24142683.mp3	Rainfall is very scarce and scanty.	adult	male_masculine		6.696
1106a	common_voice_en_37020214.mp3	Zapp's operates as a wholly owned subsidiary, continuing to manufacture at the Gramercy plant.	adult	male_masculine		8.244
1106a	common_voice_en_37020215.mp3	At a dive site, a riskier alternative is in-water recompression.	adult	male_masculine		7.704
1107a	common_voice_en_19100980.mp3	Both these features made it difficult to directly port the code to other architectures.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.984
1107a	common_voice_en_19100981.mp3	Bradford and His Achievements.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.744
1108a	common_voice_en_34399333.mp3	They were his most expansive comments on the disease to that point.	adult	male_masculine	french accent	6.588
1108a	common_voice_en_34399335.mp3	He also participated in the Vistula–Oder offensive and the Battle of Berlin.	adult	male_masculine	french accent	7.164
1109a	common_voice_en_17294097.mp3	I really love to watch live streams of developer conferences.	adult	male_masculine		5.544
1109a	common_voice_en_17294098.mp3	What has he done?	adult	male_masculine		2.04
1110a	common_voice_en_17390447.mp3	So, what are your plans for tonight?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.08
1110a	common_voice_en_17390450.mp3	Will you do this?	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.624
1111a	common_voice_en_37362738.mp3	He is respected for his ideas, intelligence and sharp tongue.	adult	male_masculine	Malaysian English	4.32
1111a	common_voice_en_37362740.mp3	His son, Anthony, is also a former professional footballer and manager.	adult	male_masculine	Malaysian English	5.076
1112a	common_voice_en_18164005.mp3	The builder placed the brick onto the plank of wood, so it would bend into shape.	adult	male_masculine	United States English	6.024
1112a	common_voice_en_18164006.mp3	Also, will numbers be written as digits or as words?	adult	male_masculine	United States English	4.872
1113a	common_voice_en_38939728.mp3	"One major daily newspaper serves the Michiana Metro area, the ""South Bend Tribune""."	adult	male_masculine	not native English, originally French native language	8.496
1113a	common_voice_en_38939732.mp3	"The comic is a member of the ""Create a Comic Project""."	adult	male_masculine	not native English, originally French native language	5.472
1114a	common_voice_en_611380.mp3	Please tell me more about your symptoms.	adult	male_masculine		4.584
1114a	common_voice_en_611381.mp3	I want to see her.	adult	male_masculine		3.24
1115a	common_voice_en_37360546.mp3	In its personal statement the group said, For us, it's always about being different.	adult	male_masculine		7.92
1115a	common_voice_en_37360548.mp3	The College also works in close collaboration with foreign Universities and Higher Educational Authorities.	adult	male_masculine		8.208
1116a	common_voice_en_18310497.mp3	That does not mean he is guilty.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.664
1116a	common_voice_en_18310498.mp3	She forgot her pajamas at home.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.856
1117a	common_voice_en_25378342.mp3	"He first attracted significant attention in ""Sweet Lavender"" by Arthur Wing Pinero."	adult	male_masculine	England English	6.12
1117a	common_voice_en_25378349.mp3	I guess sometimes I can be a little psychologically dependent on others.	adult	male_masculine	England English	5.364
1118a	common_voice_en_22588810.mp3	"I'm more intrigued by the ""psychological"" experience: the disorientation, the absurdity, the terror."	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	7.056
1118a	common_voice_en_22588894.mp3	"The puzzle itself was designed by Paul Hoffman under the pseudonym ""Doctor Crypton""."	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	7.344
1119a	common_voice_en_20930829.mp3	Custom cables then linked these sideband signals between the card and the motherboard.	adult	male_masculine	Southern African (South Africa, Zimbabwe, Namibia)	6.648
1119a	common_voice_en_20930832.mp3	The formation was formed by the weathering of the chalk by wind and water.	adult	male_masculine	Southern African (South Africa, Zimbabwe, Namibia)	6.048
1120a	common_voice_en_16049221.mp3	Time brings us many changes.	adult	male_masculine	United States English	2.304
1120a	common_voice_en_16049222.mp3	The wise man is deceived once but the fool twice.	adult	male_masculine	United States English	3.744
1121a	common_voice_en_19985779.mp3	His chief work, however, was in spectroscopy and its application to rare earth elements.	adult	male_masculine	United States English	10.128
1121a	common_voice_en_19985822.mp3	The was covered in scrub and inhabited by wild birds.	adult	male_masculine	United States English	9.144
1123a	common_voice_en_17412900.mp3	Not too bad, I suppose.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.008
1123a	common_voice_en_17412902.mp3	For better physical understanding, let's first recap where the pivot point is.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	7.944
1124a	common_voice_en_22154031.mp3	Hey	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.584
1124a	common_voice_en_22154034.mp3	yes	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.832
1125a	common_voice_en_23852945.mp3	Forty were killed by the Laurel Run Dam failure.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.432
1125a	common_voice_en_23852947.mp3	In cities, driving speeds are set by which lane a driver is in.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.632
1127a	common_voice_en_38278563.mp3	She may not scratch her head or her body with her hands.	adult	male_masculine	United States English,Appalachian English	5.508
1127a	common_voice_en_38278567.mp3	The ideas on which it was based had ceased to be understood.	adult	male_masculine	United States English,Appalachian English	5.472
1128a	common_voice_en_18723995.mp3	Keller then became a hockey coach.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.384
1128a	common_voice_en_18723998.mp3	The anthem was written in Dutch.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	2.544
1129a	common_voice_en_23935849.mp3	Marshal for the Montana Territory.	adult	male_masculine	Welsh English	4.776
1129a	common_voice_en_23935850.mp3	O'Kennedy's tenure in the European Commission was an unhappy one.	adult	male_masculine	Welsh English	5.448
1130a	common_voice_en_31539930.mp3	The motet is suitable for the feast of the Annunciation.	adult	male_masculine		5.616
1130a	common_voice_en_31539933.mp3	Blackstock grew up in Brooklyn.	adult	male_masculine		3.78
1132a	common_voice_en_93238.mp3	She keeps saying that she has no regrets about moving back home, but I’m not sure if it’s entirely true.	adult	male_masculine	United States English	7.416
1132a	common_voice_en_93239.mp3	The requirements are rather high for this job.	adult	male_masculine	United States English	3.936
1133a	common_voice_en_25260.mp3	It's because you were not born.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.464
1133a	common_voice_en_25261.mp3	We've still got two bucks left!	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	3.576
1135a	common_voice_en_508297.mp3	Go and never look back.	adult	male_masculine	Canadian English	2.784
1135a	common_voice_en_508299.mp3	Wish is father to that thought	adult	male_masculine	Canadian English	3.12
1137a	common_voice_en_23956394.mp3	Poppyseed oil has relatively little oleic acid.	adult	male_masculine		6.336
1137a	common_voice_en_23956396.mp3	It is named after County Wexford in Ireland.	adult	male_masculine		4.944
1138a	common_voice_en_603726.mp3	A small child is holding a mop next to a washer and dryer	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	4.224
1138a	common_voice_en_603727.mp3	The Dali Lama during a reception where participants have brought carnations parasols and prayer flags	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.624
1139a	common_voice_en_39582221.mp3	These appellations were apparently given to them by the Muslim inhabitants of Outremer.	adult	male_masculine	Cowdengelly,Scottish English	6.192
1139a	common_voice_en_39582224.mp3	Bracken and his wife, Victoria, have three sons.	adult	male_masculine	Cowdengelly,Scottish English	4.428
1140a	common_voice_en_17336130.mp3	I was well, but I'm all the better for being here.	adult	male_masculine	United States English	4.104
1140a	common_voice_en_17336131.mp3	Well, what of it?	adult	male_masculine	United States English	2.784
1141a	common_voice_en_17854260.mp3	Beauty is but skin deep.	adult	male_masculine	Canadian English	3.192
1141a	common_voice_en_17854261.mp3	Smile when you say nasty words.	adult	male_masculine	Canadian English	3.432
1142a	common_voice_en_31563876.mp3	The Chats	adult	male_masculine		2.7
1142a	common_voice_en_31563878.mp3	Maxillary palpi with triangular apical segment.	adult	male_masculine		5.04
1143a	common_voice_en_19748962.mp3	He ended up playing in the final two games of the season.	adult	male_masculine		5.496
1143a	common_voice_en_19748963.mp3	By the end of the first day, Army engineers were at work preparing airfields.	adult	male_masculine		6.384
1144a	common_voice_en_37670157.mp3	Gasoline and groceries are available at the general store.	adult	male_masculine	Tibetan American 	7.02
1144a	common_voice_en_37670158.mp3	Marathi is the most common language spoken here.	adult	male_masculine	Tibetan American 	4.608
1145a	common_voice_en_18147098.mp3	Do you have Hugo's phone number?	adult	male_masculine	United States English	3.864
1145a	common_voice_en_18147107.mp3	There's many a slip, twixt cup and the lip.	adult	male_masculine	United States English	5.016
1146a	common_voice_en_17320250.mp3	What did you do?	adult	male_masculine		2.184
1146a	common_voice_en_17320275.mp3	Are you all right?	adult	male_masculine		2.976
1148a	common_voice_en_38161832.mp3	Nitro then became 'Flashfire', and then was converted into 'Inferno'.	adult	male_masculine	United States English	6.444
1148a	common_voice_en_38161833.mp3	Historians and Ma Chao's contemporaries have a generally negative view of him.	adult	male_masculine	United States English	7.74
1149a	common_voice_en_34954464.mp3	Other particle states originate from strings beginning and ending on the same D-brane.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	6.048
1149a	common_voice_en_34954466.mp3	The corner stone was laid by Sir Mortimer Clarke, Lieutenant Governor of Ontario.	adult	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)	5.616
1150a	common_voice_en_17922252.mp3	In fact, this view is still present in many outdated teaching materials.	adult	male_masculine	Australian English	8.016
1150a	common_voice_en_17922300.mp3	What did you think of that trip?	adult	male_masculine	Australian English	5.016
